elapsed_time,unique_edges,total_execs,crash_count,hang_count,exec_speed,queue_size,last_new_find,last_crash,last_hang
1411.87,2206,219589,0,1,155.53,139,669.67,0.00,14.88
1442.04,2206,224213,0,1,155.48,139,669.67,0.00,14.88
1472.12,2206,228803,0,1,155.42,139,669.67,0.00,14.88
1502.26,2206,233427,0,1,155.38,139,669.67,0.00,14.88
1532.45,2206,238119,0,1,155.38,139,669.67,0.00,14.88
1562.59,2206,242811,0,1,155.39,139,669.67,0.00,14.88
1592.64,2206,247469,0,1,155.38,139,669.67,0.00,14.88
1622.71,2206,252127,0,1,155.37,139,669.67,0.00,14.88
1652.85,2206,256785,0,1,155.36,139,669.67,0.00,14.88
1683.04,2206,261477,0,1,155.36,139,669.67,0.00,14.88
1713.10,2206,266101,0,1,155.33,139,669.67,0.00,14.88
1743.30,2206,270759,0,1,155.31,139,669.67,0.00,14.88
1773.39,2206,275417,0,1,155.31,139,669.67,0.00,14.88
1803.41,2206,280041,0,1,155.28,139,669.67,0.00,14.88
1833.45,2206,284699,0,1,155.28,139,669.67,0.00,14.88
1863.51,2206,289289,0,1,155.24,139,669.67,0.00,14.88
1893.57,2206,294083,0,1,155.31,139,669.67,0.00,14.88
1923.65,2206,299217,0,1,155.55,139,669.67,0.00,14.88
1953.81,2206,304385,0,1,155.79,139,669.67,0.00,14.88
1983.85,2206,309553,0,1,156.04,139,669.67,0.00,14.88
2014.05,2206,314687,0,1,156.25,139,669.67,0.00,14.88
2044.24,2206,319379,0,1,156.23,139,669.67,0.00,14.88
2074.42,2206,324071,0,1,156.22,139,669.67,0.00,14.88
2104.55,2206,328729,0,1,156.20,139,669.67,0.00,14.88
2134.68,2206,333387,0,1,156.18,139,669.67,0.00,14.88
2164.81,2206,338045,0,1,156.15,139,669.67,0.00,14.88
2194.86,2206,342703,0,1,156.14,139,669.67,0.00,14.88
2224.87,2206,347327,0,1,156.11,139,669.67,0.00,14.88
2255.04,2206,351985,0,1,156.09,139,669.67,0.00,14.88
2285.12,2206,356609,0,1,156.06,139,669.67,0.00,14.88
2315.35,2206,361267,0,1,156.03,139,669.67,0.00,14.88
2345.44,2206,365925,0,1,156.02,139,669.67,0.00,14.88
2375.63,2206,370583,0,1,155.99,139,669.67,0.00,14.88
2405.77,2206,375275,0,1,155.99,139,669.67,0.00,14.88
2435.92,2206,379933,0,1,155.97,139,669.67,0.00,14.88
2465.95,2206,384557,0,1,155.95,139,669.67,0.00,14.88
2495.99,2206,389181,0,1,155.92,139,669.67,0.00,14.88
2526.05,2206,393839,0,1,155.91,139,669.67,0.00,14.88
2556.24,2206,398531,0,1,155.91,139,669.67,0.00,14.88
2586.39,2206,403189,0,1,155.89,139,669.67,0.00,14.88
2616.40,2206,407813,0,1,155.87,139,669.67,0.00,14.88
2646.46,2206,412437,0,1,155.84,139,669.67,0.00,14.88
2676.57,2206,417061,0,1,155.82,139,669.67,0.00,14.88
2706.68,2206,421651,0,1,155.78,139,669.67,0.00,14.88
2736.79,2206,426241,0,1,155.74,139,669.67,0.00,14.88
2766.97,2206,430933,0,1,155.74,139,669.67,0.00,14.88
2797.03,2206,435557,0,1,155.72,139,669.67,0.00,14.88
2827.13,2206,440181,0,1,155.70,139,669.67,0.00,14.88
2857.16,2206,444839,0,1,155.69,139,669.67,0.00,14.88
2887.21,2206,449429,0,1,155.66,139,669.67,0.00,14.88
2917.31,2206,454087,0,1,155.65,139,669.67,0.00,14.88
2947.39,2206,458745,0,1,155.64,139,669.67,0.00,14.88
2977.40,2206,463403,0,1,155.64,139,669.67,0.00,14.88
3007.42,2206,468095,0,1,155.65,139,669.67,0.00,14.88
3037.42,2206,472719,0,1,155.63,139,669.67,0.00,14.88
3067.43,2206,477275,0,1,155.59,139,669.67,0.00,14.88
3097.58,2206,481899,0,1,155.57,139,669.67,0.00,14.88
3127.64,2206,486523,0,1,155.56,139,669.67,0.00,14.88
3157.80,2206,491147,0,1,155.53,139,669.67,0.00,14.88
3187.84,2206,495737,0,1,155.51,139,669.67,0.00,14.88
3217.90,2206,500293,0,1,155.47,139,669.67,0.00,14.88
3248.07,2206,504883,0,1,155.44,139,669.67,0.00,14.88
3278.17,2206,509473,0,1,155.41,139,669.67,0.00,14.88
3308.36,2206,514063,0,1,155.38,139,669.67,0.00,14.88
3338.49,2206,518687,0,1,155.37,139,669.67,0.00,14.88
3368.66,2206,523277,0,1,155.34,139,669.67,0.00,14.88
3398.79,2206,527901,0,1,155.32,139,669.67,0.00,14.88
3428.79,2206,532525,0,1,155.31,139,669.67,0.00,14.88
3458.87,2206,537149,0,1,155.30,139,669.67,0.00,14.88
3488.90,2206,541807,0,1,155.29,139,669.67,0.00,14.88
3519.00,2206,546465,0,1,155.29,139,669.67,0.00,14.88
3549.08,2206,551089,0,1,155.28,139,669.67,0.00,14.88
3579.14,2206,555713,0,1,155.26,139,669.67,0.00,14.88
3639.29,2206,565131,0,1,155.29,139,669.67,0.00,14.88
3699.42,2206,574481,0,1,155.29,139,669.67,0.00,14.88
3759.59,2206,583763,0,1,155.27,139,669.67,0.00,14.88
3819.60,2206,593045,0,1,155.26,139,669.67,0.00,14.88
3879.69,2206,602395,0,1,155.27,139,669.67,0.00,14.88
3939.87,2206,611711,0,1,155.26,139,669.67,0.00,14.88
3999.99,2206,620993,0,1,155.25,139,669.67,0.00,14.88
4060.14,2206,630275,0,1,155.23,139,669.67,0.00,14.88
4120.29,2206,639557,0,1,155.22,139,669.67,0.00,14.88
4180.36,2206,648873,0,1,155.22,139,669.67,0.00,14.88
4240.50,2206,658155,0,1,155.21,139,669.67,0.00,14.88
4300.53,2206,667471,0,1,155.21,139,669.67,0.00,14.88
4360.70,2206,676821,0,1,155.21,139,669.67,0.00,14.88
4420.86,2206,686171,0,1,155.21,139,669.67,0.00,14.88
4480.99,2206,695521,0,1,155.22,139,669.67,0.00,14.88
4541.19,2206,704837,0,1,155.21,139,669.67,0.00,14.88
4601.24,2206,714153,0,1,155.21,139,669.67,0.00,14.88
4661.42,2206,723503,0,1,155.21,139,669.67,0.00,14.88
4721.58,2206,732819,0,1,155.21,139,669.67,0.00,14.88
4781.64,2206,741829,0,1,155.14,139,669.67,0.00,14.88
4841.87,2206,751298,0,1,155.17,139,669.67,0.00,14.88
4901.95,2206,760716,0,1,155.19,139,669.67,0.00,14.88
4962.13,2206,769913,0,1,155.16,139,669.67,0.00,14.88
5022.13,2206,779246,0,1,155.16,139,669.67,0.00,14.88
5082.19,2206,788188,0,1,155.09,139,669.67,0.00,14.88
5142.33,2206,796892,0,1,154.97,139,669.67,0.00,14.88
5202.34,2206,806140,0,1,154.96,139,669.67,0.00,14.88
5262.54,2206,815456,0,1,154.95,139,669.67,0.00,14.88
5322.74,2206,824670,0,1,154.93,139,669.67,0.00,14.88
5382.77,2206,834122,0,1,154.96,139,669.67,0.00,14.88
5442.85,2206,843370,0,1,154.95,139,669.67,0.00,14.88
5502.88,2206,852686,0,1,154.95,139,669.67,0.00,14.88
5563.04,2206,862070,0,1,154.96,139,669.67,0.00,14.88
5623.25,2206,871488,0,1,154.98,139,669.67,0.00,14.88
5683.47,2206,880736,0,1,154.96,139,669.67,0.00,14.88
5743.48,2206,889848,0,1,154.93,139,669.67,0.00,14.88
5803.62,2206,899402,0,1,154.97,139,669.67,0.00,14.88
