elapsed_time,unique_edges,total_execs,crash_count,hang_count,exec_speed,queue_size,last_new_find,last_crash,last_hang
60159.38,1859,759528,0,0,12.63,285,4705.37,0.00,0.00
60219.38,1859,759528,0,0,12.61,285,4705.37,0.00,0.00
60279.38,1859,759528,0,0,12.60,285,4705.37,0.00,0.00
60339.38,1859,759528,0,0,12.59,285,4705.37,0.00,0.00
60399.38,1859,759528,0,0,12.58,285,4705.37,0.00,0.00
60459.38,1859,759528,0,0,12.56,285,4705.37,0.00,0.00
60519.38,1859,759528,0,0,12.55,285,4705.37,0.00,0.00
60579.38,1859,759528,0,0,12.54,285,4705.37,0.00,0.00
60639.38,1859,759528,0,0,12.53,285,4705.37,0.00,0.00
60699.38,1859,759528,0,0,12.51,285,4705.37,0.00,0.00
60759.38,1859,759528,0,0,12.50,285,4705.37,0.00,0.00
60819.38,1859,759528,0,0,12.49,285,4705.37,0.00,0.00
60879.38,1859,759528,0,0,12.48,285,4705.37,0.00,0.00
60939.38,1859,759528,0,0,12.46,285,4705.37,0.00,0.00
60999.38,1859,759528,0,0,12.45,285,4705.37,0.00,0.00
61059.38,1859,759528,0,0,12.44,285,4705.37,0.00,0.00
61119.38,1859,759528,0,0,12.43,285,4705.37,0.00,0.00
61179.38,1859,759528,0,0,12.41,285,4705.37,0.00,0.00
61239.38,1859,759528,0,0,12.40,285,4705.37,0.00,0.00
61299.38,1859,759528,0,0,12.39,285,4705.37,0.00,0.00
61359.38,1859,759528,0,0,12.38,285,4705.37,0.00,0.00
61419.38,1859,759528,0,0,12.37,285,4705.37,0.00,0.00
61479.38,1859,759528,0,0,12.35,285,4705.37,0.00,0.00
61539.38,1859,759528,0,0,12.34,285,4705.37,0.00,0.00
61599.38,1859,759528,0,0,12.33,285,4705.37,0.00,0.00
61659.38,1859,759528,0,0,12.32,285,4705.37,0.00,0.00
61719.38,1859,759528,0,0,12.31,285,4705.37,0.00,0.00
61779.38,1859,759528,0,0,12.29,285,4705.37,0.00,0.00
61839.38,1859,759528,0,0,12.28,285,4705.37,0.00,0.00
61899.38,1859,759528,0,0,12.27,285,4705.37,0.00,0.00
61959.38,1859,759528,0,0,12.26,285,4705.37,0.00,0.00
62019.38,1859,759528,0,0,12.25,285,4705.37,0.00,0.00
62079.38,1859,759528,0,0,12.23,285,4705.37,0.00,0.00
62139.38,1859,759528,0,0,12.22,285,4705.37,0.00,0.00
62199.38,1859,759528,0,0,12.21,285,4705.37,0.00,0.00
62259.38,1859,759528,0,0,12.20,285,4705.37,0.00,0.00
62319.38,1859,759528,0,0,12.19,285,4705.37,0.00,0.00
62379.38,1859,759528,0,0,12.18,285,4705.37,0.00,0.00
62439.38,1859,759528,0,0,12.16,285,4705.37,0.00,0.00
62499.38,1859,759528,0,0,12.15,285,4705.37,0.00,0.00
62559.38,1859,759528,0,0,12.14,285,4705.37,0.00,0.00
62619.38,1859,759528,0,0,12.13,285,4705.37,0.00,0.00
62679.38,1859,759528,0,0,12.12,285,4705.37,0.00,0.00
62739.38,1859,759528,0,0,12.11,285,4705.37,0.00,0.00
62799.38,1859,759528,0,0,12.09,285,4705.37,0.00,0.00
62859.38,1859,759528,0,0,12.08,285,4705.37,0.00,0.00
62919.38,1859,759528,0,0,12.07,285,4705.37,0.00,0.00
62979.38,1859,759528,0,0,12.06,285,4705.37,0.00,0.00
63039.38,1859,759528,0,0,12.05,285,4705.37,0.00,0.00
63099.38,1859,759528,0,0,12.04,285,4705.37,0.00,0.00
63159.38,1859,759528,0,0,12.03,285,4705.37,0.00,0.00
63219.38,1859,759528,0,0,12.01,285,4705.37,0.00,0.00
63279.38,1859,759528,0,0,12.00,285,4705.37,0.00,0.00
63339.38,1859,759528,0,0,11.99,285,4705.37,0.00,0.00
63399.38,1859,759528,0,0,11.98,285,4705.37,0.00,0.00
63459.38,1859,759528,0,0,11.97,285,4705.37,0.00,0.00
63519.38,1859,759528,0,0,11.96,285,4705.37,0.00,0.00
63579.38,1859,759528,0,0,11.95,285,4705.37,0.00,0.00
63639.38,1859,759528,0,0,11.93,285,4705.37,0.00,0.00
63699.38,1859,759528,0,0,11.92,285,4705.37,0.00,0.00
63759.38,1859,759528,0,0,11.91,285,4705.37,0.00,0.00
63819.38,1859,759528,0,0,11.90,285,4705.37,0.00,0.00
63879.38,1859,759528,0,0,11.89,285,4705.37,0.00,0.00
63939.38,1859,759528,0,0,11.88,285,4705.37,0.00,0.00
63999.38,1859,759528,0,0,11.87,285,4705.37,0.00,0.00
64059.38,1859,759528,0,0,11.86,285,4705.37,0.00,0.00
64119.38,1859,759528,0,0,11.85,285,4705.37,0.00,0.00
64179.38,1859,759528,0,0,11.83,285,4705.37,0.00,0.00
64239.38,1859,759528,0,0,11.82,285,4705.37,0.00,0.00
64299.38,1859,759528,0,0,11.81,285,4705.37,0.00,0.00
64359.38,1859,759528,0,0,11.80,285,4705.37,0.00,0.00
64419.38,1859,759528,0,0,11.79,285,4705.37,0.00,0.00
64479.38,1859,759528,0,0,11.78,285,4705.37,0.00,0.00
64539.38,1859,759528,0,0,11.77,285,4705.37,0.00,0.00
64599.38,1859,759528,0,0,11.76,285,4705.37,0.00,0.00
64659.38,1859,759528,0,0,11.75,285,4705.37,0.00,0.00
64719.38,1859,759528,0,0,11.74,285,4705.37,0.00,0.00
64779.38,1859,759528,0,0,11.72,285,4705.37,0.00,0.00
64839.38,1859,759528,0,0,11.71,285,4705.37,0.00,0.00
64899.38,1859,759528,0,0,11.70,285,4705.37,0.00,0.00
64959.38,1859,759528,0,0,11.69,285,4705.37,0.00,0.00
65019.38,1859,759528,0,0,11.68,285,4705.37,0.00,0.00
65079.38,1859,759528,0,0,11.67,285,4705.37,0.00,0.00
65139.38,1859,759528,0,0,11.66,285,4705.37,0.00,0.00
65199.38,1859,759528,0,0,11.65,285,4705.37,0.00,0.00
65259.38,1859,759528,0,0,11.64,285,4705.37,0.00,0.00
65319.38,1859,759528,0,0,11.63,285,4705.37,0.00,0.00
65379.38,1859,759528,0,0,11.62,285,4705.37,0.00,0.00
65439.38,1859,759528,0,0,11.61,285,4705.37,0.00,0.00
65499.38,1859,759528,0,0,11.60,285,4705.37,0.00,0.00
65559.38,1859,759528,0,0,11.59,285,4705.37,0.00,0.00
65619.38,1859,759528,0,0,11.57,285,4705.37,0.00,0.00
65679.38,1859,759528,0,0,11.56,285,4705.37,0.00,0.00
65739.38,1859,759528,0,0,11.55,285,4705.37,0.00,0.00
65799.38,1859,759528,0,0,11.54,285,4705.37,0.00,0.00
65859.38,1859,759528,0,0,11.53,285,4705.37,0.00,0.00
65919.38,1859,759528,0,0,11.52,285,4705.37,0.00,0.00
65979.38,1859,759528,0,0,11.51,285,4705.37,0.00,0.00
66039.38,1859,759528,0,0,11.50,285,4705.37,0.00,0.00
66099.38,1859,759528,0,0,11.49,285,4705.37,0.00,0.00
66159.38,1859,759528,0,0,11.48,285,4705.37,0.00,0.00
