elapsed_time,unique_edges,total_execs,crash_count,hang_count,exec_speed,queue_size,last_new_find,last_crash,last_hang
49793.30,8903,11716,0,0,0.24,373,73.28,0.00,0.00
49853.30,8903,11716,0,0,0.24,373,73.28,0.00,0.00
49913.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
49973.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
50033.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
50093.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
50153.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
50213.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
50273.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
50333.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
50393.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
50453.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
50513.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
50573.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
50633.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
50693.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
50753.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
50813.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
50873.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
50933.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
50993.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
51053.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
51113.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
51173.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
51233.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
51293.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
51353.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
51413.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
51473.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
51533.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
51593.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
51653.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
51713.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
51773.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
51833.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
51893.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
51953.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
52013.30,8903,11716,0,0,0.23,373,73.28,0.00,0.00
52073.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
52133.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
52193.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
52253.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
52313.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
52373.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
52433.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
52493.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
52553.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
52613.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
52673.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
52733.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
52793.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
52853.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
52913.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
52973.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
53033.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
53093.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
53153.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
53213.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
53273.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
53333.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
53393.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
53453.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
53513.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
53573.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
53633.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
53693.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
53753.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
53813.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
53873.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
53933.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
53993.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
54053.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
54113.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
54173.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
54233.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
54293.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
54353.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
54413.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
54473.30,8903,11716,0,0,0.22,373,73.28,0.00,0.00
54533.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
54593.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
54653.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
54713.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
54773.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
54833.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
54893.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
54953.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
55013.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
55073.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
55133.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
55193.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
55253.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
55313.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
55373.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
55433.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
55493.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
55553.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
55613.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
55673.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
55733.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
55793.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
55853.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
55913.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
55973.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
56033.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
56093.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
56153.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
56213.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
56273.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
56333.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
56393.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
56453.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
56513.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
56573.30,8903,11716,0,0,0.21,373,73.28,0.00,0.00
